actor_name,actor_name,movies,revenues,costs,gross_profit,return,count
Catherine Keener,Catherine Keener,"[https://en.wikipedia.org/wiki/A_Late_Quartet, https://en.wikipedia.org/wiki/Accidental_Love, https://en.wikipedia.org/wiki/Can_a_Song_Save_Your_Life%3F, https://en.wikipedia.org/wiki/Capote_(film), https://en.wikipedia.org/wiki/Cyrus_(2010_comedy-drama_film), https://en.wikipedia.org/wiki/Death_to_Smoochy, https://en.wikipedia.org/wiki/Enough_Said_(film), https://en.wikipedia.org/wiki/Friends_with_Money, https://en.wikipedia.org/wiki/Full_Frontal_(film), https://en.wikipedia.org/wiki/Hamlet_2, https://en.wikipedia.org/wiki/Into_the_Wild_(film), https://en.wikipedia.org/wiki/Lovely_%26_Amazing, https://en.wikipedia.org/wiki/Peace,_Love,_%26_Misunderstanding, https://en.wikipedia.org/wiki/Percy_Jackson_%26_the_Olympians:_The_Lightning_Thief, https://en.wikipedia.org/wiki/Please_Give, https://en.wikipedia.org/wiki/S1m0ne, https://en.wikipedia.org/wiki/The_40-Year-Old_Virgin, https://en.wikipedia.org/wiki/The_Ballad_of_Jack_and_Rose, https://en.wikipedia.org/wiki/The_Croods, https://en.wikipedia.org/wiki/The_Interpreter, https://en.wikipedia.org/wiki/The_Oranges_(film), https://en.wikipedia.org/wiki/The_Soloist, https://en.wikipedia.org/wiki/What_Just_Happened, https://en.wikipedia.org/wiki/Where_the_Wild_Things_Are_(film)]",1568446859.0,681250000.0,102973429.5,0.151153657982,24
Shirley MacLaine,Shirley MacLaine,"[https://en.wikipedia.org/wiki/Bernie_(2011_film), https://en.wikipedia.org/wiki/Bewitched_(2005_film), https://en.wikipedia.org/wiki/In_Her_Shoes_(2005_film), https://en.wikipedia.org/wiki/Rumor_Has_It..., https://en.wikipedia.org/wiki/The_Secret_Life_of_Walter_Mitty_(2013_film), https://en.wikipedia.org/wiki/Valentine%27s_Day_(2010_film)]",629573883.0,268000000.0,46786941.5,0.174578139925,6
Linda Hunt,Linda Hunt,"[https://en.wikipedia.org/wiki/Dragonfly_(2002_film), https://en.wikipedia.org/wiki/Yours,_Mine_and_Ours_(2005_film)]",124300000.0,105000000.0,-42850000.0,-0.408095238095,2
Kate McKinnon,Kate McKinnon,"[https://en.wikipedia.org/wiki/Angry_Birds_(film), https://en.wikipedia.org/wiki/Ghostbusters_(2016_film), https://en.wikipedia.org/wiki/Masterminds_(2016_film)]",608100000.0,242000000.0,62050000.0,0.256404958678,3
Vanessa Bell Calloway,Vanessa Bell Calloway,[https://en.wikipedia.org/wiki/Love_Don%27t_Cost_a_Thing_(film)],0.0,0.0,0.0,,1
Michael Jeter,Michael Jeter,"[https://en.wikipedia.org/wiki/Jurassic_Park_III, https://en.wikipedia.org/wiki/Open_Range_(2003_film), https://en.wikipedia.org/wiki/The_Polar_Express_(film), https://en.wikipedia.org/wiki/Welcome_to_Collinwood]",747236620.0,292000000.0,81618310.0,0.279514760274,4
Louis Herthum,Louis Herthum,[https://en.wikipedia.org/wiki/The_Last_Exorcism_Part_II],15100000.0,5000000.0,2550000.0,0.51,1
William Smith,William Smith,[https://en.wikipedia.org/wiki/Red_Dawn],38376497.0,17000000.0,2188248.5,0.1287205,1
François Civil,François Civil,"[https://en.wikipedia.org/wiki/As_Above,_So_Below_(film)]",41800000.0,5000000.0,15900000.0,3.18,1
Alexander Ludwig,Alexander Ludwig,"[https://en.wikipedia.org/wiki/Race_to_Witch_Mountain, https://en.wikipedia.org/wiki/The_Seeker_(film)]",106400000.0,50000000.0,3200000.0,0.064,2
Dylan Vox,Dylan Vox,[https://en.wikipedia.org/wiki/Mega_Shark_Versus_Crocosaurus],500543.0,100000.0,150271.5,1.502715,1
Willa Holland,Willa Holland,"[https://en.wikipedia.org/wiki/Legion_(2010_film), https://en.wikipedia.org/wiki/Straw_Dogs_(2011_film)]",79100000.0,51000000.0,-11450000.0,-0.224509803922,2
Ella Bleu Travolta,Ella Bleu Travolta,[https://en.wikipedia.org/wiki/Old_Dogs_(film)],96800000.0,35000000.0,13400000.0,0.382857142857,1
Will Smith,Will Smith,"[https://en.wikipedia.org/wiki/After_Earth, https://en.wikipedia.org/wiki/Ali_(film), https://en.wikipedia.org/wiki/Bad_Boys_(1995_film), https://en.wikipedia.org/wiki/Bad_Boys_II, https://en.wikipedia.org/wiki/Concussion_(2015_film), https://en.wikipedia.org/wiki/Focus_(2015_film), https://en.wikipedia.org/wiki/Hancock_(film), https://en.wikipedia.org/wiki/Hitch_(film), https://en.wikipedia.org/wiki/I,_Robot_(film), https://en.wikipedia.org/wiki/I_Am_Legend_(film), https://en.wikipedia.org/wiki/Independence_Day_(1996_film), https://en.wikipedia.org/wiki/Men_in_Black_(film), https://en.wikipedia.org/wiki/Men_in_Black_3, https://en.wikipedia.org/wiki/Men_in_Black_II, https://en.wikipedia.org/wiki/Seven_Pounds, https://en.wikipedia.org/wiki/Shark_Tale, https://en.wikipedia.org/wiki/Suicide_Squad_(film), https://en.wikipedia.org/wiki/The_Legend_of_Bagger_Vance, https://en.wikipedia.org/wiki/The_Pursuit_of_Happyness]",6979168201.0,1924100000.0,1565484100.5,0.813618887012,19
Cherry Jones,Cherry Jones,[https://en.wikipedia.org/wiki/I_Saw_the_Light_(film)],1800000.0,13000000.0,-12100000.0,-0.930769230769,1
see cast section,see cast section,[https://en.wikipedia.org/wiki/The_U.S._vs._John_Lennon],0.0,0.0,0.0,,1
Timothy Gibbs,Timothy Gibbs,[https://en.wikipedia.org/wiki/11-11-11_(film)],0.0,0.0,0.0,,1
George Lopez,George Lopez,"[https://en.wikipedia.org/wiki/Balls_of_Fury, https://en.wikipedia.org/wiki/Beverly_Hills_Chihuahua, https://en.wikipedia.org/wiki/Beverly_Hills_Chihuahua_2, https://en.wikipedia.org/wiki/Beverly_Hills_Chihuahua_3:_Viva_la_Fiesta!, https://en.wikipedia.org/wiki/Escape_from_Planet_Earth, https://en.wikipedia.org/wiki/Henry_Poole_Is_Here, https://en.wikipedia.org/wiki/Marmaduke_(film), https://en.wikipedia.org/wiki/Meet_the_Blacks, https://en.wikipedia.org/wiki/Real_Women_Have_Curves, https://en.wikipedia.org/wiki/Rio_(2011_film), https://en.wikipedia.org/wiki/Rio_2, https://en.wikipedia.org/wiki/Spare_Parts_(film), https://en.wikipedia.org/wiki/Swing_Vote_(2008_film), https://en.wikipedia.org/wiki/Taylor_Dooley, https://en.wikipedia.org/wiki/The_Adventures_of_Sharkboy_and_Lavagirl_in_3-D, https://en.wikipedia.org/wiki/The_Smurfs_(film), https://en.wikipedia.org/wiki/The_Smurfs_2, https://en.wikipedia.org/wiki/The_Spy_Next_Door, https://en.wikipedia.org/wiki/Valentine%27s_Day_(2010_film)]",2631000000.0,719900000.0,595600000.0,0.827337130157,19
Jonathan Rhys Meyers,Jonathan Rhys Meyers,"[https://en.wikipedia.org/wiki/August_Rush, https://en.wikipedia.org/wiki/From_Paris_with_Love_(film), https://en.wikipedia.org/wiki/Match_Point, https://en.wikipedia.org/wiki/Mission:_Impossible_III, https://en.wikipedia.org/wiki/The_Mortal_Instruments:_City_of_Bones, https://en.wikipedia.org/wiki/Vanity_Fair_(2004_film)]",711389779.0,325000000.0,30694889.5,0.0944458138462,6
Madeleine Hackney,Madeleine Hackney,[https://en.wikipedia.org/wiki/Mad_Hot_Ballroom],9400000.0,500000.0,4200000.0,8.4,1
Vincent D'Onofrio,Vincent D'Onofrio,"[https://en.wikipedia.org/wiki/Charlie_Countryman, https://en.wikipedia.org/wiki/Chelsea_Walls, https://en.wikipedia.org/wiki/Escape_Plan_(film), https://en.wikipedia.org/wiki/Impostor_(film), https://en.wikipedia.org/wiki/Jurassic_World, https://en.wikipedia.org/wiki/Kill_the_Irishman, https://en.wikipedia.org/wiki/Men_in_Black_(film), https://en.wikipedia.org/wiki/Pawn_Shop_Chronicles, https://en.wikipedia.org/wiki/Rings_(2016_film), https://en.wikipedia.org/wiki/Run_All_Night_(film), https://en.wikipedia.org/wiki/The_Break-Up, https://en.wikipedia.org/wiki/The_Cell, https://en.wikipedia.org/wiki/The_Judge_(2014_film), https://en.wikipedia.org/wiki/The_Magnificent_Seven_(2016_film), https://en.wikipedia.org/wiki/The_Salton_Sea_(2002_film), https://en.wikipedia.org/wiki/Thumbsucker_(film)]",3119071491.0,693700000.0,865835745.5,1.24814148119,16
Rachael Harris,Rachael Harris,"[https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid:_Dog_Days_(film), https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid:_Rodrick_Rules_(film), https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid_(film), https://en.wikipedia.org/wiki/Jakob_Davies, https://en.wikipedia.org/wiki/The_Hangover, https://en.wikipedia.org/wiki/The_Hangover_(film)]",1232600000.0,149000000.0,467300000.0,3.13624161074,6
Hannah Gross,Hannah Gross,[https://en.wikipedia.org/wiki/I_Used_to_Be_Darker],22214.0,42394.0,-31287.0,-0.73800537812,1
Robert Klein,Robert Klein,"[https://en.wikipedia.org/wiki/The_Safety_of_Objects, https://en.wikipedia.org/wiki/Two_Weeks_Notice]",199000000.0,60000000.0,39500000.0,0.658333333333,2
Louisa Moritz,Louisa Moritz,[https://en.wikipedia.org/wiki/Death_Race_2000],0.0,0.0,0.0,,1
Brían F. O'Byrne,Brían F. O'Byrne,[https://en.wikipedia.org/wiki/An_Everlasting_Piece],75228.0,14000000.0,-13962386.0,-0.997313285714,1
January Jones,January Jones,"[https://en.wikipedia.org/wiki/American_Wedding, https://en.wikipedia.org/wiki/The_Three_Burials_of_Melquiades_Estrada, https://en.wikipedia.org/wiki/Unknown_(2011_film), https://en.wikipedia.org/wiki/We_Are_Marshall, https://en.wikipedia.org/wiki/X-Men:_First_Class]",773694567.0,305000000.0,81847283.5,0.26835174918,5
Max Charles,Max Charles,[https://en.wikipedia.org/wiki/Mr._Peabody_%26_Sherman],275700000.0,145000000.0,-7150000.0,-0.0493103448276,1
Giselle Itié,Giselle Itié,[https://en.wikipedia.org/wiki/The_Expendables_(2010_film)],274500000.0,82000000.0,55250000.0,0.673780487805,1
Judy Geeson,Judy Geeson,[https://en.wikipedia.org/wiki/The_Lords_of_Salem_(film)],1544989.0,1500000.0,-727505.5,-0.485003666667,1
Ne-Yo,Ne-Yo,"[https://en.wikipedia.org/wiki/Battle:_Los_Angeles, https://en.wikipedia.org/wiki/Red_Tails, https://en.wikipedia.org/wiki/Stomp_the_Yard]",337711123.0,141000000.0,27855561.5,0.197557173759,3
Jennifer Connelly,Jennifer Connelly,"[https://en.wikipedia.org/wiki/9_(2009_animated_film), https://en.wikipedia.org/wiki/A_Beautiful_Mind_(film), https://en.wikipedia.org/wiki/American_Pastoral_(film), https://en.wikipedia.org/wiki/Blood_Diamond_(film), https://en.wikipedia.org/wiki/Dark_Water_(2005_film), https://en.wikipedia.org/wiki/He%27s_Just_Not_That_Into_You_(film), https://en.wikipedia.org/wiki/House_of_Sand_and_Fog_(film), https://en.wikipedia.org/wiki/Hulk_(film), https://en.wikipedia.org/wiki/Little_Children_(film), https://en.wikipedia.org/wiki/Noah_(2014_film), https://en.wikipedia.org/wiki/Requiem_for_a_Dream, https://en.wikipedia.org/wiki/Reservation_Road, https://en.wikipedia.org/wiki/The_Day_the_Earth_Stood_Still_(2008_film), https://en.wikipedia.org/wiki/The_Dilemma, https://en.wikipedia.org/wiki/Virginia_(2010_film), https://en.wikipedia.org/wiki/Waking_the_Dead_(film)]",1713653565.0,726500000.0,130326782.5,0.179389927736,16
Joseph Fiennes,Joseph Fiennes,"[https://en.wikipedia.org/wiki/Enemy_at_the_Gates, https://en.wikipedia.org/wiki/Risen_(2016_film), https://en.wikipedia.org/wiki/Running_with_Scissors_(film), https://en.wikipedia.org/wiki/Sinbad:_Legend_of_the_Seven_Seas, https://en.wikipedia.org/wiki/The_Great_Raid, https://en.wikipedia.org/wiki/The_Merchant_of_Venice_(2004_film)]",256017725.0,258000000.0,-129991137.5,-0.503841618217,6
Dina Meyer,Dina Meyer,"[https://en.wikipedia.org/wiki/Saw_II, https://en.wikipedia.org/wiki/Saw_III]",312500000.0,14000000.0,142250000.0,10.1607142857,2
Sean Young,Sean Young,[https://en.wikipedia.org/wiki/The_Amati_Girls],49136.0,1000000.0,-975432.0,-0.975432,1
Chloë Sevigny,Chloë Sevigny,"[https://en.wikipedia.org/wiki/American_Psycho_(film), https://en.wikipedia.org/wiki/Broken_Flowers, https://en.wikipedia.org/wiki/Love_%26_Friendship, https://en.wikipedia.org/wiki/Lovelace_(film), https://en.wikipedia.org/wiki/Melinda_and_Melinda, https://en.wikipedia.org/wiki/Party_Monster_(2003_film), https://en.wikipedia.org/wiki/Shattered_Glass_(film), https://en.wikipedia.org/wiki/The_Brown_Bunny]",105963389.0,43000000.0,9981694.5,0.232132430233,8
Wyatt Hall,Wyatt Hall,[https://en.wikipedia.org/wiki/Winnie_the_Pooh_(2011_film)],50100000.0,30000000.0,-4950000.0,-0.165,1
Ben Affleck,Ben Affleck,"[https://en.wikipedia.org/wiki/Argo_(2012_film), https://en.wikipedia.org/wiki/Batman_v_Superman:_Dawn_of_Justice, https://en.wikipedia.org/wiki/Boiler_Room_(film), https://en.wikipedia.org/wiki/Bounce_(film), https://en.wikipedia.org/wiki/Changing_Lanes, https://en.wikipedia.org/wiki/Daredevil_(film), https://en.wikipedia.org/wiki/Extract_(film), https://en.wikipedia.org/wiki/Gigli, https://en.wikipedia.org/wiki/Gone_Girl_(film), https://en.wikipedia.org/wiki/He%27s_Just_Not_That_Into_You_(film), https://en.wikipedia.org/wiki/Hollywoodland, https://en.wikipedia.org/wiki/Jay_and_Silent_Bob_Strike_Back, https://en.wikipedia.org/wiki/Jersey_Girl_(2004_film), https://en.wikipedia.org/wiki/Paycheck_(film), https://en.wikipedia.org/wiki/Pearl_Harbor_(film), https://en.wikipedia.org/wiki/Reindeer_Games, https://en.wikipedia.org/wiki/Runner_Runner_(film), https://en.wikipedia.org/wiki/Smokin%27_Aces, https://en.wikipedia.org/wiki/State_of_Play_(film), https://en.wikipedia.org/wiki/Surviving_Christmas, https://en.wikipedia.org/wiki/The_Accountant_(2016_film), https://en.wikipedia.org/wiki/The_Company_Men, https://en.wikipedia.org/wiki/The_Sum_of_All_Fears_(film), https://en.wikipedia.org/wiki/The_Town_(2010_film)]",3424996359.0,1279300000.0,433198179.5,0.338621261237,24
Naturi Naughton,Naturi Naughton,"[https://en.wikipedia.org/wiki/Fame_(2009_film), https://en.wikipedia.org/wiki/Lottery_Ticket_(film)]",101884633.0,35000000.0,15942316.5,0.455494757143,2
Salma Hayek,Salma Hayek,"[https://en.wikipedia.org/wiki/After_the_Sunset, https://en.wikipedia.org/wiki/Ask_the_Dust_(film), https://en.wikipedia.org/wiki/Cirque_du_Freak:_The_Vampire%27s_Assistant, https://en.wikipedia.org/wiki/Desperado_(film), https://en.wikipedia.org/wiki/Frida, https://en.wikipedia.org/wiki/Grown_Ups_2, https://en.wikipedia.org/wiki/Here_Comes_the_Boom, https://en.wikipedia.org/wiki/Lonely_Hearts_(2006_film), https://en.wikipedia.org/wiki/Once_Upon_a_Time_in_Mexico, https://en.wikipedia.org/wiki/Puss_in_Boots_(2011_film), https://en.wikipedia.org/wiki/Savages_(2012_film)]",1238479910.0,444000000.0,175239955.0,0.394684583333,11
Andrea Riseborough,Andrea Riseborough,"[https://en.wikipedia.org/wiki/Disconnect_(film), https://en.wikipedia.org/wiki/Oblivion_(2013_film)]",286200000.0,120000000.0,23100000.0,0.1925,2
Jack Nicholson,Jack Nicholson,"[https://en.wikipedia.org/wiki/About_Schmidt, https://en.wikipedia.org/wiki/Anger_Management_(film), https://en.wikipedia.org/wiki/How_Do_You_Know_(film), https://en.wikipedia.org/wiki/I%27m_Still_Here_(2010_film), https://en.wikipedia.org/wiki/Something%27s_Gotta_Give_(film), https://en.wikipedia.org/wiki/The_Bucket_List, https://en.wikipedia.org/wiki/The_Departed, https://en.wikipedia.org/wiki/The_Pledge_(film)]",1111528738.0,475000000.0,80764369.0,0.170030250526,8
Roddy McDowall,Roddy McDowall,"[https://en.wikipedia.org/wiki/Fright_Night, https://en.wikipedia.org/wiki/Lassie_Come_Home, https://en.wikipedia.org/wiki/Planet_of_the_Apes_(1968_film)]",62817000.0,13466000.0,17942500.0,1.33242982326,3
Joel Virgel,Joel Virgel,"[https://en.wikipedia.org/wiki/10,000_BC_(film)]",269800000.0,105000000.0,29900000.0,0.284761904762,1
Najarra Townsend,Najarra Townsend,"[https://en.wikipedia.org/wiki/Contracted_(film), https://en.wikipedia.org/wiki/Me_and_You_and_Everyone_We_Know]",0.0,0.0,0.0,,2
John Corbett,John Corbett,"[https://en.wikipedia.org/wiki/I_Hate_Valentine%27s_Day, https://en.wikipedia.org/wiki/My_Big_Fat_Greek_Wedding, https://en.wikipedia.org/wiki/My_Big_Fat_Greek_Wedding_2, https://en.wikipedia.org/wiki/Raise_Your_Voice, https://en.wikipedia.org/wiki/Raising_Helen, https://en.wikipedia.org/wiki/Ramona_and_Beezus, https://en.wikipedia.org/wiki/The_Boy_Next_Door_(film), https://en.wikipedia.org/wiki/The_Messengers_(film)]",669801170.0,126000000.0,208900585.0,1.65794115079,8
Bill Smitrovich,Bill Smitrovich,"[https://en.wikipedia.org/wiki/The_Contract_(2006_film), https://en.wikipedia.org/wiki/The_Game_of_Their_Lives_(2005_film)]",388998.0,13000000.0,-12805501.0,-0.985038538462,2
Iben Hjejle,Iben Hjejle,[https://en.wikipedia.org/wiki/High_Fidelity_(film)],47100000.0,30000000.0,-6450000.0,-0.215,1
Ernest Borgnine,Ernest Borgnine,[https://en.wikipedia.org/wiki/Strange_Wilderness],6900000.0,20000000.0,-16550000.0,-0.8275,1
Gabriel Basso,Gabriel Basso,[https://en.wikipedia.org/wiki/The_Kings_of_Summer],0.0,0.0,0.0,,1
Tonie Perensky,Tonie Perensky,[https://en.wikipedia.org/wiki/Texas_Chainsaw_Massacre:_The_Next_Generation],185898.0,600000.0,-507051.0,-0.845085,1
Charlotte Ross,Charlotte Ross,[https://en.wikipedia.org/wiki/Drive_Angry],28900000.0,50000000.0,-35550000.0,-0.711,1
Teairra Mari,Teairra Mari,[https://en.wikipedia.org/wiki/Lottery_Ticket_(film)],24700000.0,17000000.0,-4650000.0,-0.273529411765,1
Masami Nagasawa,Masami Nagasawa,[https://en.wikipedia.org/wiki/Godzilla:_Final_Wars],12000000.0,19500000.0,-13500000.0,-0.692307692308,1
A.J. Buckley,A.J. Buckley,[https://en.wikipedia.org/wiki/The_Good_Dinosaur],332200000.0,175000000.0,-8900000.0,-0.0508571428571,1
Colin Quinn,Colin Quinn,[https://en.wikipedia.org/wiki/Trainwreck_(film)],140800000.0,35000000.0,35400000.0,1.01142857143,1
Andrea Bowen,Andrea Bowen,[https://en.wikipedia.org/wiki/Bambi_II],0.0,0.0,0.0,,1
Kenny Ortega,Kenny Ortega,[https://en.wikipedia.org/wiki/Hannah_Montana_%26_Miley_Cyrus:_Best_of_Both_Worlds_Concert],70600000.0,7000000.0,28300000.0,4.04285714286,1
Corbin Bleu,Corbin Bleu,"[https://en.wikipedia.org/wiki/Catch_That_Kid, https://en.wikipedia.org/wiki/High_School_Musical_3:_Senior_Year]",291200000.0,23000000.0,122600000.0,5.33043478261,2
Jessica Alba,Jessica Alba,"[https://en.wikipedia.org/wiki/A.C.O.D., https://en.wikipedia.org/wiki/An_Invisible_Sign, https://en.wikipedia.org/wiki/Awake_(film), https://en.wikipedia.org/wiki/Escape_from_Planet_Earth, https://en.wikipedia.org/wiki/Fantastic_Four:_Rise_of_the_Silver_Surfer, https://en.wikipedia.org/wiki/Fantastic_Four_(2005_film), https://en.wikipedia.org/wiki/Good_Luck_Chuck, https://en.wikipedia.org/wiki/Honey_(2003_film), https://en.wikipedia.org/wiki/Into_the_Blue_(2005_film), https://en.wikipedia.org/wiki/Little_Fockers, https://en.wikipedia.org/wiki/Machete_(film), https://en.wikipedia.org/wiki/Mechanic:_Resurrection, https://en.wikipedia.org/wiki/Sin_City:_A_Dame_to_Kill_For, https://en.wikipedia.org/wiki/Sin_City_(film), https://en.wikipedia.org/wiki/Spy_Kids:_All_the_Time_in_the_World, https://en.wikipedia.org/wiki/The_Eye_(2008_film), https://en.wikipedia.org/wiki/The_Killer_Inside_Me_(2010_film), https://en.wikipedia.org/wiki/The_Love_Guru, https://en.wikipedia.org/wiki/The_Ten, https://en.wikipedia.org/wiki/Valentine%27s_Day_(2010_film)]",1975335150.0,793100000.0,194567575.0,0.245325400328,20
Jonathan Lipnicki,Jonathan Lipnicki,"[https://en.wikipedia.org/wiki/Like_Mike, https://en.wikipedia.org/wiki/Stuart_Little_2, https://en.wikipedia.org/wiki/The_Little_Vampire_(film)]",260265865.0,185000000.0,-54867067.5,-0.296578743243,3
Clea DuVall,Clea DuVall,"[https://en.wikipedia.org/wiki/Ghosts_of_Mars, https://en.wikipedia.org/wiki/Identity_(film), https://en.wikipedia.org/wiki/Passengers_(2008_film), https://en.wikipedia.org/wiki/The_Grudge]",297200000.0,91000000.0,57600000.0,0.632967032967,4
Lateef Crowder,Lateef Crowder,[https://en.wikipedia.org/wiki/Tekken_(2010_film)],967369.0,30000000.0,-29516315.5,-0.983877183333,1
Lexa Doig,Lexa Doig,[https://en.wikipedia.org/wiki/Jason_X],17000000.0,11000000.0,-2500000.0,-0.227272727273,1
Taylar Hender,Taylar Hender,[https://en.wikipedia.org/wiki/Judy_Moody_and_the_Not_Bummer_Summer],17000000.0,20000000.0,-11500000.0,-0.575,1
Frank Sinatra,Frank Sinatra,[https://en.wikipedia.org/wiki/Ocean%27s_Eleven_(1960_film)],0.0,0.0,0.0,,1
Brad Dourif,Brad Dourif,"[https://en.wikipedia.org/wiki/Alien_Resurrection, https://en.wikipedia.org/wiki/Bride_of_Chucky, https://en.wikipedia.org/wiki/Halloween_(2007_film), https://en.wikipedia.org/wiki/Halloween_II_(2009_film), https://en.wikipedia.org/wiki/Seed_of_Chucky, https://en.wikipedia.org/wiki/The_Bad_Lieutenant:_Port_of_Call_New_Orleans, https://en.wikipedia.org/wiki/The_Exorcist_III, https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Two_Towers]",1331300000.0,257000000.0,408650000.0,1.59007782101,8
Tamela J. Mann,Tamela J. Mann,"[https://en.wikipedia.org/wiki/Madea_Goes_to_Jail, https://en.wikipedia.org/wiki/Madea_Goes_to_Jail_(film)]",181016672.0,35000000.0,55508336.0,1.58595245714,2
Barbra Streisand,Barbra Streisand,"[https://en.wikipedia.org/wiki/Little_Fockers, https://en.wikipedia.org/wiki/Meet_the_Fockers, https://en.wikipedia.org/wiki/The_Guilt_Trip_(film)]",868600000.0,220000000.0,214300000.0,0.974090909091,3
Kristen Wiig,Kristen Wiig,"[https://en.wikipedia.org/wiki/Adventureland_(film), https://en.wikipedia.org/wiki/Bridesmaids_(2011_film), https://en.wikipedia.org/wiki/Despicable_Me, https://en.wikipedia.org/wiki/Despicable_Me_2, https://en.wikipedia.org/wiki/Extract_(film), https://en.wikipedia.org/wiki/Friends_with_Kids, https://en.wikipedia.org/wiki/Ghostbusters_(2016_film), https://en.wikipedia.org/wiki/Girl_Most_Likely, https://en.wikipedia.org/wiki/Hateship,_Loveship, https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_(film), https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_2, https://en.wikipedia.org/wiki/MacGruber_(film), https://en.wikipedia.org/wiki/Masterminds_(2016_film), https://en.wikipedia.org/wiki/Paul_(film), https://en.wikipedia.org/wiki/Sausage_Party, https://en.wikipedia.org/wiki/The_Brothers_Solomon, https://en.wikipedia.org/wiki/The_Martian_(film), https://en.wikipedia.org/wiki/The_Secret_Life_of_Walter_Mitty_(2013_film), https://en.wikipedia.org/wiki/The_Skeleton_Twins, https://en.wikipedia.org/wiki/Whip_It_(film), https://en.wikipedia.org/wiki/Zoolander_2]",4364035056.0,1027970000.0,1154047528.0,1.12264708892,21
